Id,Label,Troll
5181,"Skype, Inc.",0
5182,"Advanced Silicon Technologies, LLC",1
5185,"Teradata Operations, Inc.",0
5186,"Toys R Us, Inc.",0
5188,Smartflash Technologies Limited,1
5191,Product Association Technologies LLC,1
5195,"MCom IP, LLC",1
5196,Intel Corporation,0
5197,"Entry Systems, LLC",1
5199,Exxon Mobil Corporation,0
5201,Leica Camera AG,0
5202,Digital Development Corporation,1
5203,"American Eagle Outfitters, Inc.",0
5204,Dashboard Computing LLC,1
5207,Arigna Technology Limited,1
5209,BIAX Corporation,1
5213,"American Express Travel Related Services Company, Inc.",0
5217,"U.S. Ethernet Innovations, LLC",1
5219,"Avis Rent A Car System, LLC",0
5220,"RCN Telecom Services, LLC",0
5221,"Olivistar, LLC",1
5222,"Ubisoft, Inc.",0
5227,"Front Row Technologies, LLC",1
5230,Decatur Licensing LLC,1
5231,"Bell Northern Research, LLC",1
5235,google,0
5238,Meredith Corporation,0
5239,"Micro-Star International Co., Ltd.",0
5240,"PB&J Software, LLC",1
5244,"Sonic Industry, LLC",1
5245,PlainsCapital Bank,0
5246,"Electronics for Imaging, Inc.",0
5248,"ASRock America, Inc.",0
5256,"SPEX Technologies, Inc.",1
5257,"Rondevoo Technologies, LLC",1
5259,RAH Color Technologies LLC,1
5262,"Preferential Networks IP, LLC",1
5263,"General Inventions Institute A, Inc.",1
5265,Limestone Memory Systems LLC,1
5266,"Atheros Communications, Inc.",0
5268,Content Aggregation Solutions LLC,1
5269,"Arrival Star, Inc.",1
5270,samsung,0
5271,Richman Technology Corporation,1
5272,"Zoosk, Inc.",0
5273,Sling TV L.L.C.,0
5274,IAP Intermodal LLC,1
5276,"Charles Schwab & Co., Inc.",0
5277,Bayerische Motoren Werke AG,0
5279,Wetro Lan LLC,1
5281,Codec Technologies LLC,1
5284,Saros Licensing LLC,1
5286,"Aldo, Inc.",0
5288,Informatica Corporation,0
5289,"bergdorfgoodman.com, LLC",0
5294,Advanced Video Technologies LLC,1
5295,"Scientific-Atlanta, Inc.",0
5299,"Chick-Fil-A, Inc.",0
5300,"NetScout Systems, Inc.",0
5302,"Tangelo IP, LLC",1
5303,"Vista Peak Ventures, LLC",1
5304,"Sage Software, Inc.",0
5306,"The Talbots, Inc.",0
5307,"Laughlin Products, Inc.",1
5308,"Blue Spike, LLC",1
5311,"Donner, Inc.",1
5313,"Intellectual Property Development, Inc.",1
5314,Innolux Corp.,0
5315,Packet Tread LLC,1
5317,Magnacross LLC,1
5318,Corel Corporation,0
5319,Body Science LLC,1
5324,VF Corporation,0
5325,"Rent-A-Center, Inc.",0
5326,Frost Bank,0
5331,"3G Licensing, S.A.",1
5332,Hyundai Motor America,0
5333,"Sakar International, Inc.",0
5334,"Internetad Systems, LLC",1
5336,Texas Patent Imaging LLC,1
5339,Wildcat Licensing LLC,1
5341,Hitel Technologies LLC,1
5344,NEC Corporation,0
5346,Sapphire Crossing LLC,1
5349,Endotach LLC,1
5351,"Eon-Net, L.P.",1
5352,"Ancora Technologies, Inc.",1
5357,Olympus Imaging America Inc.,0
5360,"Logitraq, LLC",1
5361,Michigan Motor Technologies LLC,1
5368,Emerson Electric Company,0
5370,Huga Optotech Inc,0
5378,"Alexsam, Inc.",1
5380,"Volvo Car USA, LLC",0
5381,Hotels.com GP LLC,0
5387,"Balthaser Online, Inc.",1
5388,Morpho Komodo LLC,1
5390,Uniden America Corporation,0
5393,"Scottrade, Inc.",0
5394,Kruse Technology Partnership,1
5397,"WellPoint, Inc.",0
5398,Voice Integration Technologies LLC,1
5399,Innovative Wireless Solutions LLC,1
5403,Omni Hotels Management Corporation,0
5405,"Micron Consumer Products Group, Inc.",0
5406,TCL Communication Inc.,0
5409,"Recreational Equipment, Inc.",0
5410,"Iris Connex, LLC",1
5413,Murex Securities Limited,1
5414,"Scanning Technologies Innovations, LLC",1
5416,Fifth Third Bank,0
5417,"TPV International (USA), Inc.",0
5419,"Michael Kors (USA), Inc.",0
5420,"CompuFill, LLC",1
5421,Imation Corp.,0
5423,Patent Category Corporation,1
5424,"Raster Printing Innovations, LLC",1
5430,"Vivint, Inc.",0
5431,Saks Incorporated,0
5432,"FLIR Systems, Inc.",0
5433,J-Channel Industries Corporation,1
5437,Mediacom Broadband LLC,0
5440,"Arlo Technologies, Inc.",0
5441,"Genband, Inc.",0
5442,Moxchange LLC,1
5443,"Caddo Systems, Inc.",1
5444,LG Corporation,0
5445,"Coach, Inc.",0
5449,"Flixster, Inc.",0
5451,"Diamond Coating Technologies, LLC",1
5454,Allstate Life Insurance Company,0
5456,"Medtronic, Inc",0
5459,"The Container Store, Inc.",0
5461,jWIN Electronics Corporation,0
5462,Ricoh Imaging Americas Corporation,0
5464,Alliacense Limited,1
5469,"Social Positioning Input Systems, LLC",1
5470,Viber Media S.a.r.l.,0
5471,"CryptoPeak Solutions, LLC",1
5472,"OPTi, Inc.",1
5476,"Central Security Group - Nationwide, Inc.",0
5478,Ietronix Inc,1
5479,"Advanced Media, Inc.",0
5480,"Cedatech Holdings, LLC",1
5481,"Multi-Tech Systems, Inc",0
5483,"Allen Video Technology, Inc.",1
5485,"Orthosie Systems, LLC",1
5489,"Eset, LLC",0
5492,"Aprima Medical Software, Inc.",0
5493,nintendo,0
5494,"St. Jude Medical, Inc.",0
5496,Delaware Display Group LLC,1
5497,"Envision Peripherals, Inc.",0
5499,lenovo,0
5501,"Virtual Gaming Technologies, LLC",1
5506,Progme Corporation,1
5511,"Battery Conservation Innovations, LLC",1
5514,"Synopsys, Inc.",0
5515,Cellco Partnership Inc.,0
5516,Purus Labs Inc,0
5517,Dynamic Transmission Technologies LLC,1
5518,"Sierra Wireless America, Inc.",0
5521,"RocketHub, Inc.",0
5522,"Canatelo, LLC",1
5523,Belden Inc.,0
5524,Global Sessions LP,1
5525,Pinek IP LLC,1
5527,"Calix, Inc.",0
5528,Alzheimer's Institute of America,1
5529,"LogMeIn, Inc.",0
5530,Coretek Licensing LLC,1
5532,"Maximum Human Performance, LLC",0
5533,USAA Federal Savings Bank,0
5534,Benq Corporation,0
5538,"Sonicwall, Inc.",0
5543,AliphCom d/b/a Jawbone,0
5544,Intercarrier Communications LLC,1
5545,Sisvel S.p.A.,1
5549,TLI Communications LLC,1
5551,Lite-On Technology Corporation,0
5553,PatentMarks Communications LLC,1
5554,"Sanyo Electric Co., Ltd.",0
5556,amazon.com,0
5557,"HEB Grocery Company, LP",0
5558,Glam Media Inc.,0
5559,"Akamai Technologies, Inc.",0
5560,"L.L. Bean, Inc.",0
5562,"Square Enix, Inc.",0
5566,"TracFone Wireless, Inc.",0
5567,"Red Hat, Inc.",0
5569,Lemont Aircraft Corp,1
5572,Cirrex Systems LLC,1
5573,Liberty Mutual Group,0
5574,"PNC Bank, National Association",0
5576,"eClinicalWorks, LLC",0
5578,"Timely Inventions, LLC",1
5579,Sprint Corporation,0
5580,Vehicle Operation Technologies LLC,1
5581,"Auto Zone, Inc",0
5582,St. Clair Intellectual Property Consultants Inc.,1
5584,"IOdapt, LLC",1
5585,"Hitachi, Ltd.",0
5586,Sanyo North America Corporation,0
5587,"Visual Interactive Phone Concepts, Inc.",1
5592,Schlage Lock Company LLC,0
5595,Aveda Corporation,0
5596,"Fleetilla, LLC",0
5597,General Nutrition Corporation,0
5599,Zmodo Technology Corporation (Limited),0
5601,Crutchfield Corporation,0
5602,Anker Innovations Limited,0
5604,Illinois Computer Research LLC,1
5606,Tunnel IP LLC,1
5610,"Visual Effect Innovations, LLC",1
5613,"E-Pass Technologies, Inc.",1
5616,AIP Acquisition LLC,1
5617,"Technical Consumer Products, Inc.",0
5619,"Yum! Brands, Inc.",0
5620,"TomTom, Inc.",0
5623,CUPP Computing AS,1
5626,AU Optronics Corporation (America),0
5628,Hyundai Motor Manufacturing Alabama LLC,0
5630,Cell and Network Selection LLC,1
5634,"FanDuel, Inc.",0
5635,Two-Way Media LLC,1
5636,"Box, Inc.",0
5638,TQ Delta LLC,1
5643,"CYVA Research Holdings, LLC",1
5644,LakeSouth Holdings LLC,1
5647,"Coolpad Technologies, Inc.",0
5651,"Proview Technology, Inc.",0
5653,Time Warner Cable,0
5659,EIT Holdings LLC,1
5663,"InNova Patent Licensing, LLC",1
5668,Elite Gaming Tech LLC,1
5671,"Tejas Research, LLC",1
5674,Global Equity Management (SA) Pty. Ltd.,1
5675,Preservation Wellness Technologies LLC,1
5677,M&T Bank,0
5678,Hilton Hotels Corporation,0
5682,Alacritech Inc.,1
5687,"Via Vadis, LLC",1
5690,"Mellanox Technologies, Inc.",0
5691,Rovi Corporation,0
5692,Linkedin Corporation,0
5693,All Star Health,0
5697,"Nova Intellectual Solutions, LLC",1
5700,Nikon Americas Inc.,0
5701,"Nextel Communications of the Mid-Atlantic, Inc.",0
5705,Dialogic Corporation,0
5706,comcast,1
5707,Bloomberg L.P.,0
5708,ZTE (USA) Inc.,0
5709,Line Euro-Americas Corp.,0
5711,"Walgreens.com, Inc.",0
5714,"World Wrestling Entertainment, Inc.",0
5716,Warner Bros. Entertainment Inc.,0
5718,HTC (BVI) Corp.,0
5721,"Hailo Technologies, LLC",1
5723,eDekka LLC,1
5725,Guada Technologies LLC,1
5726,Nokia Corporation,0
5728,"Tekvoke, LLC",1
5729,"Gemini IP, LLC",1
5731,Data Speed Technology LLC,1
5732,"Cutting Edge Vision, LLC",1
5733,"Total Bank Solutions, LLC",0
5734,Time Warner Cable Inc.,0
5735,"The Orvis Company, Inc.",0
5736,"Helios Streaming, LLC",1
5737,McRO Inc,1
5738,"Best Western International, Inc.",0
5741,"MGT Gaming, Inc.",1
5750,Hydro Net LLC,1
5751,"T-Mobile USA, Inc.",0
5754,TCT Mobile (US) Inc.,0
5755,ACCO Brands USA LLC,0
5756,"Polycom, Inc.",0
5757,MCU Clocking Solutions Inc.,1
5758,"Genesco, Inc.",0
5762,"TD Bank, N.A.",0
5764,"Honda Manufacturing of Indiana, LLC",0
5768,Pioneer Corporation,0
5769,"US Airways, Inc.",0
5775,Nanya Technology Corporation,0
5777,"America Action, Inc.",0
5779,"Smith & Nephew, Inc.",0
5780,"Harley-Davidson Motor Company, Inc.",0
5781,"NetApp, Inc.",0
5782,Novocrypt LLC,1
5784,EIP Licensing B.V.,1
5786,"Bath & Body Works Direct, Inc.",0
5787,"Farmers Group, Inc.",0
5788,"Avago Technologies U.S., Inc.",0
5789,"Cox Communications, Inc.",0
5791,"Chrimar Holding Company, LLC",1
5792,Innolux Display Corporation,0
5793,"A&D Engineering, Inc.",0
5794,Diversified Observation LLC,1
5795,Geico Casualty Company,0
5797,Wireless Media Innovations LLC,1
5798,Hike Ltd.,0
5802,Deshodax LLC,1
5803,EchoStar Corporation,0
5805,"W.W. Grainger, Inc.",0
5809,"EICES Research, Inc.",1
5810,"John's Lone Star Distribution, Inc.",0
5813,Cabela's Incorporated,0
5817,Cruise Control Technologies LLC,1
5821,"Sony Computer Entertainment America, Inc.",0
5822,Qualcomm Technologies Inc.,0
5826,"Dick's Sporting Goods, Inc.",0
5828,"Dollar Rent A Car, Inc.",0
5830,TurboCode LLC,1
5831,Securities Industry Automation Corporation,0
5834,"Mobile Networking Solutions, LLC",1
5836,"Pure Data Systems, LLC",1
5838,"BSM Wireless, Inc.",0
5841,AIM IP LLC,1
5845,"Pyle Audio, Inc.",0
5849,"Buffalo Technology (USA), Inc.",0
5851,"CTP Innovations, LLC",1
5854,Antor Media Corporation,1
5855,"Honeywell International, Inc",0
5857,Altpass LLC,1
5859,Heritage IP LLC,1
5860,"Micro Electronics, Inc.",0
5863,"Systemax, Inc.",0
5864,Portus Singapore Pte Ltd.,1
5865,Timex Corporation,0
5866,Post Media Systems LLC,1
5867,Eastman Kodak Company,0
5868,Sony DADC US Inc.,0
5871,Mobile Micromedia Solutions LLC,1
5872,Parthenon Unified Memory Architecture LLC,1
5873,"American Honda Motor Co., Inc.",0
5876,Compaq Computer Corporation,0
5877,"Linksmart Wireless Technology, LLC",1
5878,"Crestron Electronics, Inc.",0
5882,Mentone Solutions LLC,1
5883,JVC KENWOOD Corporation,0
5885,"Vantage Point Technology, Inc.",1
5889,"Lightside Technologies, LLC",1
5892,"Unilever United States, Inc.",0
5900,"Recognicorp, LLC",1
5901,Eaton Corporation,0
5903,Aopen Inc,0
5905,Ocean Semiconductor LLC,1
5906,Spotify USA Inc.,0
5911,"Advance Auto Parts, Inc.",0
5913,Realtek Semiconductor Corporation,0
5918,"INRIX, Inc.",0
5924,Blue Spike International Ltd.,1
5925,"Global Patent Holdings, LLC",1
5928,"Landmark Technology, LLC",1
5929,Giant Food LLC,0
5930,"Porto Technology Co., LTD",1
5931,Semantic Search Technologies LLC,1
5932,"INFINITY COMPUTER PRODUCTS, INC.",1
5933,Sprint Spectrum L.P.,0
5935,Power Management Solutions LLC,1
5939,"The Hartford Financial Services Group, Inc.",0
5941,"Marvell Technology Group, Ltd.",0
5945,Directv Holdings LLC,0
5947,"Sound View Innovations, LLC",1
5950,"Home Depot U.S.A., Inc.",0
5952,Brunswick Corporation,0
5953,"LaserDynamics USA, LLC",1
5955,Mitsubishi Motors Corporation,0
5956,"Transition Networks, Inc.",0
5957,Coolpad Technologies Inc.,0
5962,"Lowe's Companies, Inc.",0
5963,Dynamic 3D Geosolutions LLC,1
5964,Uniloc Licensing USA LLC,1
5966,"Vitacost.com, Inc.",0
5969,"Intellect Wireless, Inc.",1
5970,Cuozzo Speed Technologies LLC,1
5971,"Lemaire Illumination Technologies, LLC",1
5976,"Venus Locations, LLC",1
5977,"AMX Enterprises, LLC",0
5978,CNN Interactive Group Inc.,0
5982,"New Balance Athletic Shoe, Inc.",0
5990,"F5 Networks, Inc.",0
5992,"Paice, LLC.",1
5993,Long Corner Security LLC,1
5994,"Verified Hiring, LLC",1
5998,"Pi-Net International, Inc.",1
6000,"Better Mouse Company, LLC",1
6001,"Nissan North America, Inc.",0
6002,"GE Healthcare, Inc",0
6005,"Choice Hotels International, Inc.",0
6012,"EON Corp. (IP Holdings, LLC)",1
6014,VOXX International Corporation,0
6016,"Technical LED Intellectual Property, LLC",1
6018,AOL Inc.,0
6019,Zebra Technologies Corporation,0
6020,"ADT Security Services, Inc.",0
6022,"CA, Inc.",0
6025,"ArcSoft, Inc.",0
6026,Mount Hamilton Partners LLC,1
6027,Ticketmaster L.L.C.,0
6029,BOK Financial Corporation,0
6033,"Sipco, LLC",1
6034,"Fellowship Filtering Technologies, LLC",1
6035,Kohler Co,0
6036,Ann Inc.,0
6038,"Charter Communications, Inc.",0
6039,Nexus Display Technologies LLC,1
6041,"Constellation IP, LLC",1
6043,verizon,0
6045,TiVo Inc.,0
6048,Inline Connection Corporation,1
6051,"Trilliant Networks, Inc.",0
6062,AnyData Corporation,0
6063,Hannstar Display Corporation,0
6065,Genaville LLC,1
6067,IP Innovation LLC,1
6068,"DIFF Scale Operation Research, LLC",1
6069,"CenturyLink, Inc.",0
6070,"BBVA Compass Bancshares, Inc.",0
6071,TXU Energy Retail Company LLC,0
6072,Patriot Scientific Corporation,1
6073,Western Digital Corporation,0
6075,"Mustek Systems, Inc.",0
6077,Xtreamlok Pty,0
6083,"Lodsys Group, LLC",1
6085,First Data Corporation,0
6088,"United Healthcare Services, Inc.",0
6089,"Rothschild Connected Devices Innovations,LLC",1
6098,"General Access Solutions, Ltd.",1
6102,Marriott Worldwide Reservation Services LLC,0
6103,"Wi-LAN USA, Inc.",1
6105,"Mad Catz, Inc.",0
6106,"Monitronics International, Inc.",0
